"playlist_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","decade","duration_sec"
"latin",0.778,0.79,1,-4.859,1,0.0428,0.0629,0,0.0929,0.916,118.992,"2010s",222.101
"rock",0.523,0.906,7,-4.761,1,0.12,0.0843,0.000892,0.229,0.885,161.221,"2000s",180.96
"rock",0.42,0.824,1,-6.579,1,0.046,0.000588,0.00424,0.094,0.765,137.969,"1990s",163.762
"latin",0.779,0.696,2,-12.606,0,0.0407,0.00114,0.4,0.0476,0.802,119.939,"2000s",286.333
"pop",0.869,0.843,3,-5.412,0,0.302,0.144,0.19,0.338,0.634,130.067,"2010s",192
"rock",0.486,0.979,3,-2.273,1,0.0856,0.00126,0,0.627,0.518,123.941,"2010s",201.547
"rap",0.772,0.581,10,-6.903,1,0.249,0.34,0,0.123,0.702,149.816,"2010s",222.852
"rap",0.773,0.73,7,-5.286,1,0.29,0.183,0,0.216,0.78,79.981,"2010s",222.042
"pop",0.867,0.677,0,-6.978,1,0.0451,0.0507,0.143,0.562,0.541,119.001,"2010s",246.085
"rap",0.842,0.463,5,-10.723,0,0.213,0.229,2.33e-05,0.109,0.366,125.188,"2010s",191.067
"rap",0.818,0.476,2,-11.302,1,0.179,0.00665,0,0.0428,0.525,92.019,"2010s",210.858
"rock",0.497,0.552,9,-7.102,0,0.0307,0.679,0.0314,0.089,0.633,124.359,"2000s",195.867
"rock",0.489,0.349,2,-14.295,0,0.0323,0.676,0.0789,0.0866,0.622,124.348,"Pre-1980s",196.467
"rock",0.704,0.528,5,-13.382,1,0.0358,0.22,0.35,0.14,0.73,117.472,"Pre-1980s",238.267
"r&b",0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,"1990s",261.973
"rock",0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,"1990s",294.987
"rock",0.406,0.988,9,-2.72,1,0.0926,0.0437,0.0637,0.0664,0.24,100.038,"2010s",231.36
"rap",0.663,0.583,9,-4.339,0,0.179,0.452,2.4e-06,0.0866,0.325,151.971,"2010s",208.421
"rap",0.788,0.595,2,-8.01,1,0.0832,0.339,0,0.0941,0.628,81.97,"2010s",250.583
"rock",0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.052,"2000s",258.827
"pop",0.595,0.824,0,-6.692,1,0.04,0.208,0.00094,0.106,0.563,164.066,"2010s",237.395
"r&b",0.77,0.335,9,-10.095,1,0.0634,0.641,7.59e-05,0.168,0.489,127.905,"2010s",280.828
"rock",0.399,0.0861,1,-14.679,1,0.037,0.948,1.39e-05,0.104,0.129,117.451,"1990s",266.026
"latin",0.771,0.612,4,-8.798,0,0.0495,0.606,0.857,0.108,0.253,92.643,"2010s",210.25
"rock",0.523,0.754,2,-6.408,1,0.206,0.18,1.59e-05,0.342,0.744,169.29,"2010s",215.4
"rap",0.538,0.882,4,-6.098,0,0.0443,0.0672,0.317,0.143,0.252,159.98,"2010s",237
"rap",0.65,0.598,11,-6.081,1,0.262,0.606,0,0.613,0.265,130.955,"2010s",208.79
"pop",0.567,0.865,6,-5.125,1,0.139,0.0127,0,0.0546,0.838,187.981,"2010s",244.061
"latin",0.654,0.732,1,-5.008,1,0.0573,0.473,0,0.114,0.507,130.056,"2010s",216.427
"r&b",0.53,0.59,2,-8.695,1,0.293,0.0768,0,0.0754,0.243,179.728,"2010s",170.625
"rap",0.884,0.266,9,-11.902,1,0.0768,0.745,0.0439,0.105,0.0466,120.021,"2010s",197.59
"edm",0.535,0.988,3,-2.708,0,0.0458,0.00273,0.598,0.0944,0.195,130.007,"2010s",181.081
"pop",0.591,0.888,4,-6.836,1,0.0354,0.00223,0.699,0.396,0.588,132.885,"2010s",212.133
"rap",0.665,0.89,7,-5.424,1,0.185,0.076,2.07e-05,0.143,0.281,139.912,"2010s",187.101
"r&b",0.436,0.601,9,-3.658,0,0.16,0.715,3.23e-06,0.101,0.357,70.435,"2010s",244.36
"pop",0.828,0.349,6,-9.96,0,0.17,0.647,1.57e-05,0.105,0.282,130.074,"2010s",171.695
"r&b",0.629,0.327,11,-8.285,1,0.029,0.761,2.96e-05,0.103,0.381,74.953,"2010s",197.732
"pop",0.681,0.292,11,-9.599,1,0.0483,0.743,0,0.0974,0.162,64.002,"2010s",191.002
"pop",0.753,0.41,0,-10.636,0,0.132,0.816,0.00217,0.104,0.231,93.001,"2010s",206.437
"latin",0.63,0.615,5,-6.958,1,0.0309,0.296,0.00331,0.0904,0.668,118.983,"2010s",213.8
"pop",0.646,0.826,11,-5.635,1,0.0303,0.373,0.749,0.0688,0.853,150.077,"2010s",205.45
"pop",0.763,0.714,10,-6.214,1,0.041,0.229,0.707,0.142,0.503,116.029,"2010s",267.309
"r&b",0.562,0.526,9,-12.254,0,0.49,0.334,0,0.125,0.352,134.547,"2010s",181.499
"r&b",0.408,0.857,6,-5.038,1,0.355,0.00704,0,0.475,0.676,161.811,"2010s",227
"rock",0.481,0.979,6,-3.383,1,0.0816,3.32e-05,0.00927,0.135,0.18,105.005,"2010s",259.813
"rock",0.417,0.95,1,-3.478,1,0.145,2.14e-05,0.493,0.305,0.572,192.118,"2010s",211
"latin",0.439,0.677,11,-7.319,0,0.125,0.0743,0,0.0955,0.759,95.064,"2010s",267.993
"rock",0.566,0.705,0,-7.569,1,0.0311,0.43,0,0.109,0.781,168.152,"2000s",279.4
"latin",0.458,0.562,5,-7.594,1,0.0261,0.256,0,0.625,0.538,128.693,"2000s",237.48
"rock",0.469,0.862,10,-4.05,1,0.0478,0.00231,1.2e-05,0.102,0.253,78.041,"2010s",218.027
"rock",0.402,0.953,11,-3.253,1,0.0955,4.52e-05,0.000125,0.345,0.29,152.038,"2010s",204.125
"pop",0.603,0.892,3,-6.052,1,0.0319,0.0811,0.000179,0.0873,0.656,102.516,"2010s",249.261
"latin",0.882,0.822,5,-5.135,1,0.25,0.00113,0,0.0753,0.722,105.06,"2010s",176.855
"pop",0.654,0.886,5,-5.29,1,0.0416,0.00689,0,0.136,0.626,94.014,"2010s",220.973
"latin",0.792,0.781,6,-5.77,0,0.0379,0.105,0.000379,0.0713,0.632,122.013,"2010s",198.048
"latin",0.659,0.866,1,-7.209,1,0.0308,0.00245,0.087,0.189,0.911,123.991,"2010s",195.484
"rock",0.36,0.454,4,-6.026,1,0.0311,0.219,0,0.361,0.116,71.75,"2000s",257.2
"r&b",0.826,0.616,1,-4.729,0,0.137,0.435,0.00631,0.334,0.842,102.996,"2010s",175.884
"r&b",0.556,0.546,0,-6.366,1,0.0735,0.262,0.000251,0.114,0.113,89.805,"2010s",270.787
"r&b",0.681,0.481,1,-8.022,0,0.275,0.82,0.000119,0.108,0.738,160.018,"2010s",174.04
"r&b",0.748,0.711,11,-5.994,0,0.358,0.179,0,0.387,0.137,120.065,"2010s",192.2
"r&b",0.671,0.604,8,-8.066,0,0.146,0.174,0.000929,0.0961,0.555,149.927,"2010s",237.013
"pop",0.795,0.578,5,-8.507,0,0.0569,0.00983,0.743,0.115,0.638,127.014,"2010s",218.147
"pop",0.835,0.481,0,-7.188,0,0.387,0.0308,0.000501,0.0896,0.34,139.581,"2010s",201
"rap",0.784,0.482,4,-10.948,0,0.0527,0.0614,2.46e-05,0.0935,0.728,130.988,"1990s",283.44
"rap",0.667,0.539,8,-12.042,0,0.227,0.139,4.15e-06,0.0506,0.413,78.123,"1990s",275.933
"rap",0.793,0.676,4,-10.332,1,0.281,0.0865,9.59e-06,0.304,0.499,94.002,"1990s",184.027
"rap",0.725,0.311,10,-14.721,0,0.365,0.247,9.1e-05,0.114,0.463,78.962,"1990s",267.573
"rap",0.586,0.488,6,-9.155,1,0.402,0.0125,0,0.0404,0.594,87.028,"1990s",255.267
"rap",0.742,0.788,1,-9.197,1,0.31,0.00961,0.105,0.0864,0.848,85.835,"2010s",241.573
"rap",0.757,0.737,7,-5.414,1,0.244,0.29,0,0.106,0.838,83.226,"1990s",279.013
"rap",0.692,0.674,2,-5.523,1,0.292,0.0022,0,0.359,0.5,79.925,"1990s",272.68
"rap",0.717,0.542,2,-9.2,1,0.177,0.00139,0,0.329,0.493,79.9,"2010s",239.56
"rap",0.402,0.488,9,-9.37,0,0.179,0.0146,5.73e-06,0.0429,0.37,79.821,"1990s",281.067
"rap",0.898,0.381,4,-15.538,0,0.278,0.42,1.99e-05,0.11,0.834,150.154,"1990s",229.64
"rap",0.77,0.94,10,-2.913,1,0.153,0.153,0,0.0551,0.698,82.76,"2000s",214.52
"rap",0.728,0.615,4,-8.888,0,0.283,0.0194,1.12e-06,0.0768,0.523,82.976,"1990s",277.707
"rap",0.758,0.774,0,-4.487,1,0.389,0.717,0,0.123,0.825,80.112,"2010s",169.867
"pop",0.703,0.874,11,-10.801,0,0.0566,0.0705,4.84e-06,0.0947,0.939,146.987,"1990s",225.133
"pop",0.65,0.82,5,-10.9,0,0.0356,0.0655,0.00274,0.215,0.757,135.982,"1990s",215.973
"pop",0.669,0.719,8,-7.227,0,0.0298,0.0237,0.0138,0.102,0.326,118.006,"2010s",228.16
"pop",0.487,0.79,0,-4.299,1,0.0389,0.00329,0.000542,0.447,0.24,103.503,"2010s",222.384
"rap",0.829,0.826,6,-7.952,1,0.161,0.3,2.94e-05,0.0825,0.925,152.045,"2010s",219.32
"rap",0.838,0.609,0,-6.44,0,0.185,0.187,0,0.0838,0.582,80.031,"2010s",180.413
"rap",0.739,0.578,0,-8.561,0,0.23,0.813,0,0.11,0.5,143.953,"2010s",174.56
"rap",0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,0.65,153.954,"2010s",299.96
"rap",0.646,0.778,1,-7.44,0,0.103,0.0173,0,0.0702,0.185,127.813,"2010s",197.132
"rap",0.613,0.826,1,-4.644,1,0.276,0.159,0,0.0724,0.855,81.971,"2010s",252.84
"rap",0.773,0.508,9,-8.583,0,0.0558,0.32,0.102,0.106,0.496,133.966,"2010s",211.436
"rap",0.709,0.589,8,-7.776,0,0.0433,0.0507,0,0.0585,0.58,133.922,"2010s",278.067
"rap",0.763,0.468,2,-8.476,1,0.278,0.0211,0,0.26,0.351,131.004,"2010s",267.427
"edm",0.968,0.771,6,-4.772,1,0.396,0.0027,0.0605,0.927,0.467,128.022,"2010s",278.345
"rock",0.529,0.623,8,-6.276,1,0.305,0.0743,0,0.104,0.606,168.405,"2010s",171.119
"edm",0.713,0.909,3,-4.274,1,0.0306,0.00303,0.000706,0.699,0.438,132.022,"2010s",187.273
"edm",0.438,0.926,8,-3.269,0,0.0841,0.0146,1.62e-05,0.161,0.386,150.036,"2010s",192
"pop",0.486,0.904,2,-6.642,1,0.0364,0.000748,0.0984,0.187,0.118,143.048,"2010s",208.45
"edm",0.519,0.886,5,-4.545,0,0.0504,0.032,0.000265,0.102,0.293,149.976,"2010s",202.804
"latin",0.933,0.828,11,-4.021,0,0.127,0.0186,0.24,0.0675,0.47,105.01,"2010s",203.494
"rock",0.357,0.453,0,-6.584,1,0.0517,0.702,3.29e-06,0.151,0.178,77.792,"1990s",222.573
"rock",0.496,0.502,0,-7.336,1,0.0295,0.0804,0.00159,0.152,0.197,113.348,"Pre-1980s",297.52
"rock",0.497,0.947,7,-2.12,1,0.109,0.0258,1.32e-05,0.332,0.517,134.589,"1980s",236.52
"rock",0.383,0.969,8,-3.163,0,0.0937,2e-04,0.497,0.519,0.335,140.544,"1980s",298.72
"rock",0.393,0.665,0,-4.781,1,0.0396,0.000104,0.816,0.0502,0.353,112.962,"Pre-1980s",283.107
"rock",0.509,0.907,8,-5.023,1,0.055,4.1e-05,0.0723,0.224,0.274,125.053,"2000s",217.347
"rock",0.285,0.934,6,-3.461,0,0.0793,0.000141,0.00103,0.34,0.585,114.221,"1980s",254.627
"rock",0.488,0.911,11,-3.608,1,0.0424,0.00298,0.000114,0.0756,0.502,93.888,"1980s",263.32
"rock",0.353,0.656,7,-5.712,0,0.0319,0.0431,0.000161,0.139,0.195,153.747,"2010s",245.627
"rock",0.269,0.488,4,-9.622,0,0.033,0.402,0.483,0.449,0.187,101.392,"Pre-1980s",297.12
"rock",0.588,0.698,10,-5.92,1,0.0353,0.026,0,0.343,0.223,136.312,"2010s",230.013
"rock",0.544,0.953,8,-4.556,1,0.0531,0.000262,0.823,0.231,0.387,140.088,"2010s",203.347
"rock",0.511,0.624,9,-10.424,0,0.0403,0.0144,2.37e-05,0.128,0.807,118.193,"1980s",237.467
"pop",0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,"2010s",255.573
"rock",0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,"1980s",252.493
"rock",0.402,0.873,4,-3.209,0,0.0586,0.00484,7.3e-05,0.157,0.684,125.443,"1980s",253.667
"rock",0.231,0.43,1,-11.601,1,0.0301,0.448,0.00141,0.229,0.155,104.668,"1990s",273.2
"rock",0.345,0.617,3,-3.988,0,0.0332,0.0921,0,0.126,0.118,137.3,"2000s",243.8
"rock",0.451,0.598,2,-5.612,0,0.0247,0.0197,0.00253,0.101,0.268,98.709,"1980s",231.987
"rock",0.471,0.709,3,-5.764,1,0.0469,0.0874,0.0021,0.0782,0.642,113.874,"Pre-1980s",275.08
"edm",0.539,0.896,5,-4.572,0,0.0573,0.0446,1e-04,0.11,0.325,149.855,"2010s",225.6
"edm",0.424,0.355,4,-6.883,0,0.0358,0.802,0,0.27,0.37,124.657,"2010s",239.5
"rock",0.514,0.706,4,-7.8,0,0.0328,0.398,0.0496,0.117,0.225,83.964,"2010s",238.722
"r&b",0.686,0.408,10,-10.814,1,0.0365,0.2,7.29e-05,0.314,0.382,59.989,"2010s",206.936
"rock",0.419,0.948,1,-4.27,1,0.0565,0.000647,0,0.268,0.293,92.516,"2010s",198.573
"rock",0.255,0.372,4,-16.437,0,0.0424,0.291,0,0.269,0.392,82.417,"Pre-1980s",297.48
"pop",0.886,0.478,0,-6.83,1,0.051,0.206,1.4e-05,0.392,0.504,118.02,"2010s",221.707
"pop",0.615,0.726,0,-7.128,0,0.0321,0.456,3.11e-05,0.104,0.53,123.998,"2010s",212.056
"rap",0.47,0.733,7,-7.479,1,0.385,0.0481,0.000182,0.102,0.681,77.019,"2010s",194.862
"rap",0.786,0.909,8,-6.059,0,0.0536,0.0198,2.93e-06,0.0839,0.162,124.026,"2010s",204.182
"rap",0.83,0.579,1,-5.147,1,0.443,0.117,0,0.241,0.502,139.828,"2010s",251.531
"pop",0.372,0.462,9,-9.1,0,0.0317,0.267,9.91e-06,0.101,0.176,129.026,"2010s",215.44
"r&b",0.641,0.62,5,-5.886,1,0.0372,0.327,1.66e-06,0.186,0.702,175.924,"2000s",213.267
"latin",0.841,0.691,6,-5.304,0,0.0374,0.425,6.01e-05,0.105,0.262,120.042,"2010s",224.2
"r&b",0.525,0.807,3,-5.474,0,0.089,0.00351,0,0.27,0.319,84.867,"2000s",240.512
"r&b",0.653,0.311,6,-16.351,1,0.0341,0.333,0.000637,0.115,0.534,77.103,"2000s",283.69
"r&b",0.818,0.569,0,-5.739,1,0.158,0.367,0.00304,0.402,0.897,90.05,"2010s",224.103
"r&b",0.681,0.641,9,-8.088,0,0.18,0.281,0,0.103,0.666,81.029,"2010s",194.815
"r&b",0.621,0.719,10,-4.458,0,0.168,0.067,0,0.145,0.854,89.938,"2010s",243.532
"r&b",0.481,0.615,7,-5.383,0,0.159,0.166,0,0.129,0.593,88.547,"2010s",226
"r&b",0.358,0.833,10,-4.828,0,0.179,0.39,0,0.197,0.695,130.815,"2000s",255.002
"r&b",0.475,0.491,10,-10.372,0,0.0482,0.759,0,0.0925,0.534,76.362,"2000s",196.998
"r&b",0.552,0.745,6,-5.307,0,0.0588,0.0633,0,0.0752,0.904,80.023,"2010s",220.682
"edm",0.517,0.924,10,-4.063,1,0.0975,0.00403,0.307,0.369,0.498,128.127,"2010s",195.28
"edm",0.672,0.944,0,-2.781,0,0.0481,0.0386,0.153,0.0455,0.464,125.964,"2010s",197.453
"pop",0.762,0.661,1,-6.075,0,0.0687,0.15,0,0.256,0.769,130.009,"2000s",225.373
"pop",0.839,0.804,1,-2.513,1,0.0329,0.0192,0,0.331,0.888,122.973,"2000s",239.987
"latin",0.658,0.621,1,-5.725,1,0.231,0.0667,2.46e-06,0.142,0.817,91.267,"2000s",246.707
"latin",0.828,0.588,2,-7.14,1,0.118,0.0156,0,0.124,0.598,94.052,"2010s",224.681
"rap",0.735,0.824,10,-4.143,0,0.036,0.615,0,0.158,0.726,100.202,"2000s",211.666
"latin",0.605,0.793,7,-3.084,0,0.297,0.0825,0,0.124,0.647,184.032,"2010s",196.64
"edm",0.793,0.824,2,-3.476,1,0.177,0.006,3.29e-06,0.169,0.611,98.019,"2010s",199.945
"edm",0.524,0.709,4,-4.034,0,0.254,0.0195,0,0.0776,0.315,97.63,"2010s",192.245
"pop",0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,"2010s",221.176
"latin",0.812,0.85,0,-3.741,1,0.145,0.0799,0,0.17,0.544,115.028,"2010s",172.54
"latin",0.629,0.901,7,-3.715,1,0.36,0.378,0,0.296,0.543,177.162,"2000s",235.36
"latin",0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,"2010s",227.787
"latin",0.802,0.755,10,-4.804,1,0.106,0.0499,0,0.0781,0.636,105.983,"2010s",208.353
"rap",0.592,0.849,7,-5.185,0,0.346,0.185,0,0.179,0.725,79.776,"2010s",172.698
"rap",0.463,0.878,1,-5.194,1,0.409,0.00524,0,0.273,0.663,80.145,"2010s",185.151
"rap",0.444,0.887,10,-4.14,0,0.36,0.0177,0.000182,0.0831,0.421,80.195,"2010s",189.535
"rap",0.392,0.758,1,-6.034,0,0.333,0.0617,0,0.125,0.511,83.601,"2010s",184.912
"rap",0.45,0.87,9,-5.457,1,0.208,0.0259,0.00221,0.227,0.448,79.999,"2010s",228.148
"latin",0.83,0.673,8,-6.179,0,0.0592,0.607,0.000222,0.679,0.815,112.994,"2010s",195.474
"pop",0.669,0.392,0,-5.581,0,0.0361,0.0668,0.25,0.159,0.0595,148.064,"2010s",235.154
"pop",0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,"2010s",205.44
"edm",0.485,0.724,9,-4.633,0,0.0521,0.0736,0,0.0631,0.433,128.045,"2010s",221.273
"pop",0.485,0.736,4,-4.617,0,0.0515,0.0731,0,0.061,0.434,128.053,"2010s",221.273
"pop",0.699,0.295,5,-11.027,1,0.0272,0.688,1.35e-05,0.0991,0.361,105.003,"2010s",248
"r&b",0.549,0.792,3,-6.279,1,0.226,0.452,0,0.0954,0.563,134.824,"2010s",210.909
"edm",0.664,0.947,0,-3.431,1,0.0653,0.0283,0.875,0.338,0.53,123.999,"2010s",199.355
"latin",0.718,0.327,5,-12.422,1,0.0347,0.66,0,0.199,0.668,127.019,"2010s",194.4
"latin",0.745,0.921,0,-2.674,1,0.082,0.0897,0,0.178,0.651,92.973,"2010s",223.613
"latin",0.649,0.502,5,-4.368,1,0.0437,0.286,0,0.166,0.695,87,"2010s",202.04
"latin",0.779,0.728,2,-2.586,1,0.187,0.0191,0,0.266,0.824,179.971,"2010s",202.08
"latin",0.695,0.379,6,-9.096,1,0.0339,0.861,0,0.106,0.808,105.108,"2010s",199.733
"latin",0.684,0.762,0,-5.18,1,0.0501,0.429,0,0.0852,0.892,172.009,"2010s",245.44
"pop",0.756,0.851,2,-3.33,1,0.0674,0.0336,0,0.126,0.934,75.014,"2010s",200.693
"latin",0.775,0.679,11,-4.985,1,0.0465,0.147,0,0.155,0.674,91,"2010s",229.387
"latin",0.771,0.382,1,-6.808,0,0.0514,0.148,0,0.104,0.535,94.931,"2010s",164.44
"latin",0.669,0.797,7,-3.269,0,0.145,0.0424,0,0.0536,0.702,182.101,"2010s",212.053
"pop",0.821,0.58,4,-10.243,0,0.0708,0.0805,0.00208,0.152,0.346,120.012,"2010s",231.493
"latin",0.657,0.882,5,-5.202,1,0.126,0.152,0,0.241,0.286,119.917,"2010s",186.055
"latin",0.412,0.737,5,-5.234,0,0.0896,0.427,0.000871,0.13,0.864,179.952,"2010s",206.607
"latin",0.505,0.516,4,-6.807,0,0.183,0.209,4.52e-05,0.298,0.64,91.918,"2010s",188.205
"latin",0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,"2010s",225.933
"rap",0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,"2010s",287.773
"pop",0.732,0.644,0,-4.124,1,0.132,0.0934,4.54e-06,0.143,0.554,174.1,"2010s",204.907
"latin",0.679,0.831,2,-1.866,1,0.109,0.159,1.1e-06,0.097,0.88,88.792,"2010s",219.52
"rock",0.534,0.896,6,-4.96,1,0.0368,0.000352,1.45e-06,0.0758,0.64,144.932,"2010s",199.862
"pop",0.548,0.907,11,-5.236,1,0.057,0.0105,0,0.274,0.581,96.01,"2010s",217.2
"latin",0.933,0.682,6,-4.236,1,0.143,0.0556,0,0.143,0.265,99.002,"2010s",230.296
"latin",0.659,0.65,10,-12.115,0,0.05,0.0139,0.0028,0.0625,0.672,104.407,"1980s",230.267
"pop",0.525,0.773,7,-5.623,0,0.185,0.00583,6.04e-06,0.229,0.381,119.947,"2010s",240.272
"latin",0.435,0.843,1,-3.625,0,0.0541,0.168,0,0.217,0.434,93.922,"2010s",205.532
"pop",0.706,0.68,4,-4.65,0,0.0424,0.118,0,0.0443,0.728,105.977,"2010s",196.667
"pop",0.598,0.904,4,-2.293,1,0.0507,0.331,0,0.264,0.503,138.091,"2010s",198.075
"pop",0.53,0.444,0,-9.779,0,0.0338,0.669,0,0.142,0.165,122.917,"2010s",233.105
"edm",0.664,0.967,1,-2.055,0,0.0757,0.0883,2.42e-05,0.175,0.609,125.943,"2010s",186.667
"pop",0.55,0.918,11,-2.818,1,0.0723,0.149,1.7e-05,0.355,0.35,95.977,"2010s",211.875
"rap",0.818,0.439,11,-7.316,1,0.23,0.0561,0,0.136,0.407,134.885,"2010s",185.778
"rock",0.58,0.737,10,-4.795,1,0.0335,9.85e-05,0.0367,0.0823,0.506,92,"2010s",244.347
"rock",0.448,0.61,3,-2.695,0,0.0342,0.0102,0.000491,0.135,0.214,123.762,"2000s",258.333
"latin",0.533,0.675,3,-5.543,0,0.0291,0.153,7.01e-05,0.779,0.177,119.153,"2000s",257
"rock",0.492,0.95,2,-4.601,1,0.0559,4.23e-05,0.00469,0.071,0.401,134.035,"2010s",297.382
"rock",0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,"2000s",193.893
"rock",0.55,0.952,8,-4.664,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804,"2000s",207.213
"pop",0.455,0.86,0,-6.112,0,0.0556,0.104,4.27e-06,0.32,0.38,96.046,"2010s",252
"r&b",0.479,0.414,8,-7.413,0,0.0358,0.873,3.1e-05,0.156,0.274,78.102,"2010s",252.393
"r&b",0.595,0.682,0,-4.437,1,0.0306,0.0204,7e-05,0.187,0.498,79.927,"2010s",240.187
"latin",0.569,0.721,10,-5.889,1,0.0375,0.102,3.38e-05,0.205,0.927,180.06,"2010s",187.524
"edm",0.511,0.882,7,-2.62,1,0.0717,0.171,0,0.158,0.362,107.928,"2010s",254.852
"pop",0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,"2010s",207.905
"pop",0.965,0.414,1,-6.408,1,0.0713,0.189,0,0.0767,0.728,121.032,"2010s",214.648
"pop",0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,"2010s",231.987
"r&b",0.784,0.552,1,-7.261,0,0.0871,0.0447,0,0.192,0.465,111.984,"2010s",170.498
"r&b",0.717,0.718,0,-5.404,1,0.164,0.0879,0,0.203,0.478,124.961,"2010s",208.048
"pop",0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,"2010s",217.907
"pop",0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,"2010s",206.459
"pop",0.602,0.922,11,-3.061,0,0.0386,0.00632,0,0.284,0.396,104.101,"2000s",169.733
"pop",0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,"2010s",220.59
"pop",0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,"2010s",229.08
"pop",0.724,0.782,2,-7.407,0,0.0334,0.0368,0,0.196,0.797,128.01,"2010s",180.827
"pop",0.722,0.821,1,-3.856,0,0.165,0.073,0,0.631,0.721,127.944,"2010s",210.293
"pop",0.611,0.936,7,-3.697,0,0.11,0.0309,0,0.12,0.697,144.901,"2000s",201.427
"pop",0.616,0.789,7,-4.874,0,0.0377,0.053,0,0.142,0.621,83.066,"2010s",227.373
"r&b",0.695,0.573,10,-8.882,1,0.167,0.132,0.000137,0.156,0.38,100.031,"2010s",192.172
"pop",0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,"2010s",197.993
"pop",0.627,0.81,2,-5.296,0,0.0431,0.0125,3.09e-05,0.111,0.409,119.98,"2010s",234.347
"pop",0.858,0.678,1,-3.87,0,0.0469,0.0761,0,0.0741,0.922,117.009,"2010s",188.453
"pop",0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,"2000s",202.587
"pop",0.545,0.686,10,-4.081,1,0.0665,0.00265,0,0.477,0.486,127.996,"2010s",186.493
"pop",0.682,0.927,4,-2.915,1,0.0479,0.0843,0,0.149,0.744,101.019,"2010s",195.613
"latin",0.583,0.467,4,-10.291,1,0.04,0.629,0.00591,0.302,0.439,160.069,"2010s",164
"rock",0.542,0.612,0,-7.832,0,0.0317,0.0293,0.653,0.107,0.278,172.006,"2010s",238
"rock",0.551,0.516,10,-9.587,0,0.027,0.289,0.00015,0.0853,0.547,99.045,"1990s",279.813
"edm",0.813,0.707,4,-9.38,0,0.283,0.0437,0.793,0.386,0.568,129.971,"2010s",210.462
"edm",0.781,0.712,9,-8.447,0,0.0767,0.06,0.912,0.12,0.222,128.011,"2010s",166.875
"edm",0.646,0.976,5,-1.772,1,0.316,0.0636,0.231,0.666,0.237,149.994,"2010s",184
"edm",0.707,0.844,2,-5.745,1,0.0404,0.00918,0.0185,0.321,0.12,127.996,"2010s",172.5
"edm",0.776,0.422,7,-9.663,1,0.145,0.000244,0.907,0.0573,0.0872,127.937,"2010s",165.234
"edm",0.682,0.898,10,-7.033,0,0.0415,0.0507,0.708,0.0319,0.64,127,"2010s",173.858
"edm",0.833,0.885,8,-4.815,1,0.182,0.0295,0.171,0.0773,0.561,127.993,"2010s",198.75
"pop",0.771,0.949,10,-10.991,0,0.0381,0.199,0.00614,0.0543,0.791,132.993,"1990s",249.827
"pop",0.827,0.951,4,-13.509,1,0.0535,0.235,0.267,0.172,0.865,129.995,"1990s",248.227
"latin",0.628,0.81,7,-3.671,1,0.0665,0.666,2.55e-06,0.0598,0.874,189.715,"2010s",265.821
"latin",0.667,0.941,4,-3.243,0,0.0414,0.63,2e-04,0.325,0.747,173.875,"2010s",267.333
"edm",0.7,0.966,10,-3.266,0,0.187,0.0811,0.338,0.577,0.264,139.969,"2010s",203.768
"r&b",0.505,0.267,9,-7.372,1,0.0386,0.793,0,0.154,0.236,127.769,"2010s",210.352
"rap",0.598,0.437,2,-10.97,1,0.0422,0.0883,0.839,0.1,0.0697,147.844,"2010s",172.009
"rap",0.476,0.473,0,-8.555,0,0.0397,0.397,7.09e-06,0.0858,0.155,76.171,"2010s",183.199
"rap",0.774,0.625,11,-8.522,0,0.245,0.191,0,0.327,0.675,158.065,"2010s",184.972
